8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0.0002	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	9	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	15	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.05	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.2	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.155288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.223288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.025	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.1	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.3	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	0	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	-0.2	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.5	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	1	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	8	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.6	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.9	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.20	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.24	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.27	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.33	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.045	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.055	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0.001	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.002255	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.003123	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	1.5	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	3	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	0.6	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	3	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.6	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	3	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	1.5	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2.5	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.045	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.055	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	0.1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	0.25372	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	0.25372	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	0.5	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0.05	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0.25	0.22
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.20
8600	0.35	0.092	0.001	0.13418	-0.073	0.003	0	11	0.1	0.189288	0.05	-0.06	0.3	3	3.8	0.22	0.3	0.05	0	0.0028388	2	1.17	2.8	2	0.05	1	1	1	0	0.24
